budget,popularity,vote_count,revenue
4361898,2.080741,28,3031801
5000000,7.79068,73,2466444
6500000,15.580335,292,37295445
2200000,5.206967,97,11502151
5500000,5.033065,45,5000000
4000000,42.187986,1251,152925093
15000000,53.698683,2468,108286421
5000000,14.752587,345,64282312
4900000,48.170508,1129,44107032
5000000,29.15813,669,205703818
5000000,56.30466,983,103590271
5000000,17.304055,354,44793222
5500000,9.59729,205,99067206
5000000,20.326337,563,142817992
4100000,4.028875,42,36000000
5000000,6.470766,137,41833347
11000000,16.856231,272,34872033
8000000,19.683187,485,60378584
5000000,9.358197,157,28200000
5000000,19.984477,449,86362372
5000000,30.271066,719,26010864
5000000,59.454473,2886,55198285
3300000,20.304235,505,64110728
9000000,60.715151,4028,39723096
5000000,35.871248,1050,44030246
5000000,18.077963,398,26888376
5000000,20.428237,750,110000000
4600000,32.14444,688,23198652
3500000,3.656491,37,20659423
10000000,15.688439,365,17273593
5000000,22.9951,478,24804129
5000000,26.510558,766,40100000
5000000,35.307577,1104,43884652
5000000,4.079111,11,15000000
5000000,7.058868,86,19905359
5000000,12.904615,191,14000000
5000000,18.115566,671,368744044
5000000,62.554173,1551,31724284
5000000,9.483717,170,15116634
5000000,16.890285,315,33616692
4000000,49.12486,2420,30039392
5000000,5.960149,77,13269963
5000000,9.302349,209,17768757
5000000,8.452666,67,12232628
5000000,17.028252,356,25562924
5000000,19.336367,255,16174377
5000000,38.006982,777,54418872
5000000,0.835617,8,12200000
20000000,14.947588,331,21164799
4,1.199451,28,25
8000000,3.03091,77,3432342
5000000,5.348446,91,7230000
5000000,49.333137,1128,5321508
5000000,4.149628,55,5476060
5000000,46.114184,1794,9760104
5000000,4.498368,11,4074023
5000000,7.673124,103,3263585
4000000,4.992475,91,41424067
5000000,6.174435,60,4040588
5000000,8.753409,294,3049135
5000000,3.943706,40,4842699
5000000,9.169411,208,2614773
5000000,2.732031,55,1980338
5000000,35.252056,1247,8203235
5000000,21.343093,355,2450846
5000000,10.095184,165,5129058
5000000,4.129165,58,742898
5000000,30.001024,683,3220371
5000000,1.731035,15,846704
7000000,11.700578,281,560069
5000000,19.940245,847,5476793
5000000,38.94708,1360,98450062
5000000,3.792015,37,782102
5000000,5.461487,116,17872796
1000000,14.805264,231,24475416
4798235,25.30216,458,209696
4800000,38.83192,887,80578934
5000000,19.807295,471,3099314
4700000,9.617777,139,8025872
4638783,4.495256,65,11000000
4800000,35.754865,862,10337387
4500000,15.002502,602,146198896
4500000,22.585384,408,58853106
6000000,29.834065,632,254700832
4500000,20.403344,322,27092880
4500000,5.224593,89,10400000
15000000,30.196039,629,13060843
4500000,15.359952,198,7011317
4500000,11.573034,2443,7390108
5000000,10.274542,121,10429707
6000000,61.210016,3452,1270522
4500000,3.108881,30,744816
4500000,14.570359,251,3606395
3000000,127.525581,2919,108981275
4500000,2.551559,57,32000000
3730500,6.938854,109,6294161
8000000,12.439495,111,41400000
4200000,12.540624,210,32000000
3705538,8.839651,176,62548947
4000000,12.891276,183,125728258
114000,25.666029,580,30000000
4000000,45.66662,1895,119723856
4000000,35.892034,1010,38251425
4000000,8.988455,50,36000000
4000000,14.042041,250,44909486
4000000,40.016306,593,187112
3600000,22.030517,360,49800000
4000000,24.161735,1022,52425855
4000000,1.379354,22,14400000
3500000,15.338211,506,34705850
4000000,29.852608,550,13008928
4000000,35.061467,717,11744471
5000000,10.605752,203,15179302
4000000,43.40352,1971,44349000
4000000,17.229537,420,31584901
7000000,2.453459,26,10229331
6000000,1.433692,15,9000000
4000000,2.930058,72,8200000
4000000,5.975604,77,6000000
4000000,4.59841,69,4630045
4000000,22.87623,530,4300000
4000000,19.107285,376,9304609
4000000,4.541908,46,3468572
4000000,6.091951,80,2426851
4000000,12.062371,316,1104682
4000000,7.758188,102,866999
4000000,22.987897,338,2365467
3000000,1.204941,23,302204
1300000,7.605291,27,354704
9500000,21.230737,307,120000
16000000,18.790221,291,318982
4000000,3.663108,36,146402
650000,12.496261,285,33245
4000000,3.238466,37,355688
4000000,8.30723,157,25345000
3950000,8.484123,19,8000000
3900000,9.541688,89,28350000
3800000,17.234745,381,23689877
4000000,48.98255,970,400176459
3800000,3.490215,38,14873
3768785,1.726175,22,8000000
967686,20.544999,423,4270000
3500000,8.45342,195,44462
3700000,0.90522,17,2956000
4000000,3.771652,66,13401952
3600000,21.119209,299,44785053
3500000,17.002623,363,257850122
3500000,46.116885,1074,83453539
3500000,25.5748,503,28215918
3500000,3.418871,173,27900000
3500000,10.729884,129,14000000
3716946,2.676535,47,5000000
3500000,7.821438,82,13007551
3500000,3.281509,46,12800000
3500000,2.938973,35,12000000
3500000,10.219942,158,12600000
3500000,50.319662,1434,40423945
3500000,8.406025,70,9482579
10000000,5.588652,81,6451628
2000000,25.894065,626,33965843
3600000,35.674774,742,5923044
3500000,12.982319,583,4159678
3500000,3.643608,28,113783
3400000,5.690619,84,31063038
8000000,17.537154,358,127392239
3500000,26.259389,524,19504039
3000000,11.637458,127,3830137
3300000,192.528841,4254,13092000
3300000,44.356711,1814,30641770
600000,4.859873,97,4000000
3800000,21.826888,927,16800000
3300000,2.964785,9,45000
2000000,0.11615,1,7
3200000,26.180367,863,33395426
3200000,11.735287,265,8000000
3200000,11.933449,347,5332926
2700000,17.332585,418,141000000
2500000,47.812466,987,124881062
3180000,42.868495,1076,9644124
4000000,63.513324,2655,16491080
3000000,22.789649,722,177512032
4000000,11.414843,453,35564473
3000000,21.607228,361,29999213
3000000,7.961559,156,20966644
3000000,54.403033,2428,89328627
3000000,41.045084,1573,77712439
3000000,0.295226,1,19184015
3000000,16.553594,165,17570324
3000000,24.393296,361,18999718
3000000,11.241802,106,23144499
16000000,9.18885,137,68411275
3000000,11.158167,216,19472057
3000000,23.109959,542,33300000
3000000,1.586598,25,15369573
2000000,3.832858,86,7900000
3000000,22.889294,483,25000000
3000000,10.341982,193,15938065
3000000,7.924982,120,13000000
3000000,1.697846,28,11718595
3000000,6.734965,41,10400000
3000000,13.338539,155,10000000
3000000,5.344815,82,9012000
3000000,23.299907,568,11176469
3000000,5.003615,94,7282851
3000000,0.019984,3,6804016
3800000,3.667372,59,28200000
3000000,3.937939,35,4109095
3000000,23.981601,798,4000000
3000000,4.337685,90,3076820
2962051,3.636634,94,3011195
3000000,2.504169,94,9879971
3000000,10.757539,194,2807390
2800000,15.754614,366,1826705
3000000,56.76349,1945,14980005
3000000,16.900433,211,748453
3000000,12.68672,250,2357852
3000000,20.95282,444,11947954
3000000,11.882563,197,22000
3000000,12.564554,148,3387000
2500000,5.164423,95,3200000
2900000,5.928937,126,5596708
2900000,3.370225,25,5000000
3000000,1.781462,36,103735
8000000,6.39503,99,23563727
2883848,39.30982,808,25000000
2800000,9.070842,192,19170001
2777000,67.417542,1642,33754967
2800000,36.444894,854,86273333
2000000,15.351412,190,5364858
2700000,11.35972,59,37799643
2686000,1.897263,30,6600000
2627000,0.531444,8,5363000
2600000,22.793929,609,119500000
2600000,14.013414,237,32980880
2159280,13.265432,260,10700000
2600000,0.895946,23,3166000
2600000,19.02965,308,553198
2540800,36.556954,727,7200000
2500000,18.661541,516,60141683
2500000,0.973582,19,33400000
2500000,12.030456,229,14400000
2500000,18.30961,264,12348905
2500000,6.82919,66,10000000
2500000,30.583959,618,26781723
2500000,23.672571,959,5535405
2500000,23.419061,450,3325038
2500000,25.722747,1048,6854611
2500000,0.301884,7,71904
2500000,4.624691,40,107559
2500000,12.204569,441,324138
2400000,4.623059,11,5731103
30000000,27.940093,664,495303
2380000,8.395624,363,8176544
2361000,0.628051,4,6892000
2300000,1.606314,18,11000000
2280000,32.875469,808,83320000
4000000,14.206525,254,36690067
2200000,12.639469,196,21930418
2160000,0.1813,4,9132000
2100000,8.38717,143,23650000
2100000,0.039007,0,3330
1500000,31.691617,934,30448000
2000000,41.298723,760,78898765
2000000,10.664202,200,18344729
2000000,100.876794,1832,14674076
2000000,13.223111,215,18016290
2000000,22.139842,657,13129846
2000000,37.117362,957,24600832
2000000,15.557144,353,11540607
2000000,11.66632,125,13101672
2000000,34.938177,958,70000000
1000000,5.961119,77,34522221
2000000,17.639478,240,7600000
2000000,1.867004,8,9172000
8000000,13.944645,231,1477676
2700000,14.799323,718,15992615
2000000,23.281616,521,20908467
2000000,20.331593,339,4601043
2000000,5.381536,47,7800000
2000000,20.834883,565,13831503
2000000,0.483974,6,4000000
2000000,16.930914,286,7871522
6000000,28.819424,658,11122090
2000000,12.999023,197,5967038
2000000,6.728882,92,2801508
2000000,1.95686,26,2506446
2000000,14.846001,140,5179037
2000000,14.08251,291,11125849
2000000,0.031947,2,1672730
2000000,2.283796,23,1431623
2000000,18.224326,279,1477002
2000000,3.980072,31,653621
2000000,3.125382,19,563706
2000000,5.261065,86,390659
2000000,1.892183,36,124494
2000000,3.911445,52,120620
3800000,2.559806,18,111731
13500000,5.16023,32,187674
7000000,0.253595,3,1100000
2000000,7.502934,88,54207
2000000,4.261509,41,622806
100000,7.447714,92,95000
2000000,5.941852,165,11833696
1987650,32.841229,827,19152480
1800000,14.838986,328,67738090
1800000,14.884756,281,8000000
1800000,41.996783,1442,9440272
1800000,12.471239,403,21107746
1700000,13.315383,215,8844595
2000000,1.699101,14,841733
1800000,11.756943,192,6800000
1530000,27.36562,664,7267585
500000,8.650779,152,150277
1700000,18.828683,236,9700000
2000000,26.281839,519,572809
1700000,2.079125,39,1943649
1000000,14.017809,221,4235151
1644736,3.426314,79,7433101
1650000,6.915201,133,30500000
1600000,8.535178,61,5400000
1600000,20.810292,372,4420000
2000000,9.67299,129,22179430
1500000,17.49699,363,11806119
1500000,12.2624,241,9600000
1500000,13.291991,279,7412216
1500000,13.788054,226,11098131
1000000,3.990215,48,10013424
1500000,11.145915,160,7000000
1500000,10.009994,166,2375097
1500000,58.594852,1737,97009150
1500000,11.35344,144,2300000
1500000,3.618646,43,712294
1500000,15.017068,342,3566225
1500000,5.817519,111,418961
1500000,9.856826,151,416925
1500000,11.064228,251,373967
1,28.27648,856,8500000
1500000,7.5591,107,173066
1500000,4.680206,183,32000
1500000,14.504326,242,1165882
1488423,80.171283,1914,184925486
1455000,3.598457,12,2620000
1350000,16.032594,1648,3897569
1300000,0.072066,1,639000
1288000,18.426825,336,6000000
1250000,16.517777,315,21722776
1250000,6.903314,112,11000000
1250000,4.45544,62,3412497
1250000,9.903992,79,8500000
1250000,7.70019,72,6000000
1200000,63.655973,2184,103911669
3000000,16.312803,362,18492362
1200000,6.920873,149,7000000
1200000,3.085411,24,2861020
1200000,66.925866,3697,14661007
1200000,88.377076,2311,6000000
900000,0.097913,6,25000
1200000,2.968235,18,2736000
2600000,8.001156,20,2850263
3000000,10.230583,237,18637690
1100000,1.220072,15,1400000
1100000,40.285095,1055,4105187
878000,43.729123,1422,10462500
1000000,72.19808,1791,117235147
1000000,2.833166,39,37600000
1000000,41.972329,1047,62882090
1300000,58.845025,2535,28262574
1000000,6.532855,161,17985893
950000,48.901542,940,59600000
1000000,22.583834,449,14564027
5000000,6.96858,72,23507567
1000000,6.926926,126,10047674
1000000,3.322721,43,10037390
3500000,26.881611,890,16566240
1000000,9.773398,144,13350369
1000000,13.152822,262,101758490
2090000,4.289003,53,40000000
1000000,1.444258,21,9000000
1000000,14.139004,251,46243000
1000000,3.851,33,7800000
5000000,17.845161,349,6833445
1000000,9.115486,179,9138338
1000000,4.86805,24,2057193
1000000,5.323184,59,1678874
1000000,3.424158,25,1744858
1000000,0.280083,4,852206
1000000,0.043023,7,623791
1000000,0.672695,13,464000
1000000,8.887411,210,444575
1000000,0.748565,53,274661
1000000,2.175696,20,10018
1000000,1.260314,32,7202
950000,0.178689,28,814666
910000,16.015599,357,9600000
930000,5.974156,66,30905
852510,9.270133,156,1185783
950000,25.918007,701,7022209
900000,4.0971,73,381420
858000,47.651878,1405,267447150
850000,5.424916,56,819939
850000,14.238376,110,1243961
800000,0.59424,10,1001437
800000,3.643662,13,2816116
800000,5.292536,23,62852
800000,11.205726,311,1984662
777000,19.326115,324,140000000
750000,25.186002,556,4007792
500000,12.203041,210,171760
750000,14.386807,219,78396
730000,18.644023,334,8000000
700000,9.188431,87,7830611
700000,7.731064,31,1667192
700000,12.378031,240,4911725
700000,0.578798,0,10508
609000,3.898498,59,3202000
60000,41.690578,1055,248000000
600000,3.409764,66,34505110
560000,10.730056,168,12299668
500000,6.093989,100,33456317
130000,15.611857,315,54667954
500000,2.537032,30,17000000
500000,11.578545,210,8679814
2053648,2.778633,17,500000
500000,0.109579,2,845188
500000,8.519202,106,603943
2000000,39.756748,878,271841
500000,9.108949,251,98017
500000,26.406001,587,4242978
450000,4.442355,38,973525
439000,1.933366,37,2281000
400000,23.603514,554,46118097
15000,47.456823,1316,193355800
400000,64.782984,1708,5028948
218,1.063439,22,1162014
35000000,38.100488,923,170000000
860000,3.703005,51,2451545
385907,3.232447,60,8394751
379000,0.968865,19,4358000
350000,35.037625,894,29400000
6000000,19.331884,316,31081
300000,1.085909,23,1750211
350000,59.259204,2078,1000000
325000,11.871424,275,4500000
300000,1.314576,26,7808524
312000,1.505703,11,1281176
8,11.818333,138,16
300000,0.055868,3,2074000
300000,0.374291,1,40542
300000,6.473667,124,8000000
250000,20.601483,433,12021272
250000,1.45917,23,4186931
250000,44.656151,1069,501818
250,0.293649,12,203
250000,21.825564,381,3542353
250000,6.978907,75,56825
245000,0.785744,21,22000000
230000,18.450613,733,2260712
225000,0.126676,6,111300
100000,1.183892,5,27000000
210000,2.043661,41,5000000
400000,33.142185,1213,100000000
200000,13.971674,253,4505922
200000,38.771062,883,14500000
200000,0.622752,27,2200000
200000,0.616283,10,2295733
180000,7.072118,112,900000
8000,1.041254,163,469947
100000,25.402697,527,1776935
150000,0.132878,18,15200000
150000,8.570328,19,2891288
160000,19.052179,453,20710513
160000,3.284903,90,6706368
125000,12.833247,137,3200000
8500000,9.452808,178,15861566
100000,4.563698,64,10178331
100000,18.045782,361,42664410
10000,20.399578,485,7000000
60000,27.788067,586,3221152
65000,10.400603,506,28575078
65000,2.380332,59,416498
4000000,27.662696,631,600896
31192,1.330379,26,10000
27000,19.748658,755,3151130
12000,4.553644,110,6000000
20000,0.212443,63,99000
7000,23.307949,658,424760
220000,14.269792,238,2040920
